Año,Mes,Día,Max_T,Min_T,Av_Temp,Hi_speed,Bar  ,Rain,Rain_rate,UV_index,Solar_rad
2018,6,27,"9,30","5,00","7,03","41,80","905,96","0,00","0,00","1,30","52,27"
2018,6,28,"8,40","2,90","5,99","43,50","910,38","0,60","8,57","1,10","53,10"
2018,6,29,"7,90","5,70","6,94","35,40","908,62","10,00","0,69","0,10","10,52"
2018,6,30,"11,20","7,60","9,49","29,00","906,12","2,80","0,05","0,60","31,77"
2018,7,1,"7,60","4,30","5,84","19,30","910,01","1,20","0,00","0,60","19,48"
2018,7,2,"6,40","1,20","3,59","33,80","921,59","0,60","0,00","1,60","60,83"
2018,7,3,"3,80","-0,30","1,21","48,30","918,37","0,00","0,00","1,10","27,33"
2018,7,4,"1,80","-1,60","0,40","48,30","911,59","1,00","0,00","1,20","28,52"
2018,7,5,"4,10","0,00","1,85","37,00","912,98","1,40","0,02","0,70","16,23"
2018,7,6,"5,70","3,60","4,63","32,20","914,23","1,20","0,02","0,80","26,23"
2018,7,7,"6,00","3,30","4,35","14,50","921,05","0,60","0,00","0,90","28,17"
2018,7,8,"5,60","3,20","4,21","24,10","927,47","0,00","0,00","0,90","33,38"
2018,7,9,"6,70","4,10","5,16","29,00","924,65","0,00","0,00","1,30","28,67"
2018,7,10,"9,90","4,10","6,23","22,50","913,73","0,00","0,00","1,60","65,21"
2018,7,11,"10,40","2,80","6,58","27,40","914,96","0,00","0,00","1,60","73,69"
2018,7,12,"9,30","6,00","7,68","40,20","911,35","29,60","1,79","0,40","10,42"
2018,7,13,"11,20","7,80","8,71","25,70","907,42","31,60","2,04","0,00","8,90"
2018,7,14,"9,70","2,80","5,79","33,80","905,45","5,20","0,41","1,40","35,04"
2018,7,15,"6,10","2,70","3,81","11,30","916,21","2,40","0,10","1,10","35,08"
2018,7,16,"5,20","1,40","3,27","16,10","918,93","0,00","0,00","1,10","34,58"
2018,7,17,"6,50","-0,60","2,01","19,30","918,49","0,00","0,00","1,20","48,71"
2018,7,18,"4,80","0,30","2,41","14,50","920,46","0,00","0,00","0,70","27,50"
2018,7,19,"5,90","0,70","2,99","16,10","926,03","2,40","0,00","1,10","27,79"
2018,7,20,"8,10","-1,20","3,27","37,00","922,78","0,20","0,00","2,00","87,73"
2018,7,21,"6,10","0,80","4,40","32,20","909,20","4,20","0,25","1,00","35,35"
2018,7,22,"3,40","-0,10","1,61","33,80","919,65","2,60","0,09","1,60","63,17"
2018,7,23,"7,20","-3,10","1,00","17,70","927,40","0,00","0,00","1,70","90,50"
2018,7,24,"8,10","-2,90","0,84","16,10","924,26","0,00","0,00","1,80","92,83"
2018,7,25,"6,80","-4,60","0,26","14,50","924,54","0,00","0,00","1,70","88,23"
2018,7,26,"6,10","-1,60","1,45","19,30","919,76","0,00","0,00","1,50","62,98"
2018,7,27,"6,90","-0,10","3,57","29,00","918,66","0,00","0,00","1,00","34,42"
2018,7,28,"7,80","5,00","6,29","37,00","920,58","0,00","0,00","1,20","56,63"
2018,7,29,"9,10","3,40","5,97","32,20","915,77","0,00","0,00","1,80","93,94"
2018,7,30,"8,60","1,70","4,72","29,00","921,32","0,00","0,00","1,90","97,94"
2018,7,31,"9,30","-2,40","2,00","16,10","919,95","0,00","0,00","2,00","99,10"
2018,8,1,"7,10","-1,80","1,59","16,10","918,64","0,00","0,00","1,90","99,98"
2018,8,2,"9,50","-3,30","2,19","22,50","913,76","0,40","0,00","1,90","101,85"
2018,8,3,"8,10","2,40","5,34","40,20","914,79","4,60","0,25","1,70","76,73"
2018,8,4,"8,50","6,10","6,94","37,00","912,53","0,40","0,00","0,80","27,98"
2018,8,5,"8,80","3,80","6,62","24,10","909,82","20,00","0,90","1,50","45,73"
2018,8,6,"10,10","6,30","8,27","24,10","902,96","20,60","1,07","0,70","31,13"
2018,8,7,"7,40","2,60","5,79","29,00","915,99","0,80","0,06","1,90","112,27"
2018,8,8,"10,80","-1,30","4,96","45,10","925,15","0,00","0,00","2,00","95,04"
2018,8,9,"8,40","1,90","5,33","35,40","917,33","0,00","0,00","2,00","75,77"
2018,8,10,"12,00","0,90","5,93","19,30","916,10","0,00","0,00","1,90","91,69"
2018,8,11,"11,40","3,20","6,58","30,60","912,51","0,00","0,00","1,20","46,46"
2018,8,12,"12,00","3,80","7,18","16,10","914,03","0,00","0,00","2,30","107,96"
2018,8,13,"7,70","3,60","5,65","43,50","917,32","1,00","0,03","2,20","69,90"
2018,8,14,"8,70","0,70","4,30","22,50","922,70","0,00","0,00","2,70","113,13"
2018,8,15,"11,60","-0,40","5,00","17,70","917,05","0,00","0,00","2,90","111,08"
2018,8,16,"11,20","0,70","6,81","29,00","913,90","0,20","0,00","2,00","79,27"
2018,8,17,"11,40","4,10","8,56","30,60","912,68","1,60","0,08","2,30","92,98"
2018,8,18,"5,30","2,20","3,39","38,60","924,70","0,00","0,00","2,20","86,85"
2018,8,19,"9,50","-3,20","3,12","29,00","931,18","0,00","0,00","2,90","129,83"
2018,8,20,"11,70","1,10","5,56","32,20","921,65","0,00","0,00","3,20","131,35"
2018,8,21,"12,30","-2,30","3,79","11,30","915,60","0,00","0,00","2,60","106,85"
2018,8,22,"12,80","1,20","4,58","46,70","904,89","12,60","1,04","2,10","65,40"
2018,8,23,"5,80","0,60","2,93","22,50","910,03","8,40","0,59","2,20","83,48"
2018,8,24,"5,80","2,40","3,86","30,60","925,85","0,00","0,00","3,20","130,46"
2018,8,25,"9,70","3,60","6,62","49,90","922,30","0,00","0,00","2,60","104,06"
2018,8,26,"15,90","6,90","10,41","38,60","914,36","0,00","0,00","3,20","137,44"
2018,8,27,"12,30","6,70","9,30","33,80","909,44","0,00","0,00","2,70","88,33"
2018,8,28,"9,90","6,30","8,39","45,10","908,97","0,20","0,00","2,60","78,94"
2018,8,29,"7,50","3,20","5,68","29,00","913,86","7,80","0,43","1,20","46,60"
2018,8,30,"7,70","0,20","4,54","35,40","920,66","0,00","0,00","2,40","85,46"
2018,8,31,"6,40","3,60","5,18","38,60","920,50","0,00","0,00","1,10","28,69"
2018,9,1,"11,90","-0,40","5,87","29,00","919,55","0,00","0,00","3,50","128,98"
2018,9,2,"9,40","4,80","7,15","38,60","917,72","6,20","0,33","2,40","54,65"
2018,9,3,"12,20","2,00","5,85","16,10","920,17","0,00","0,00","4,30","142,46"
2018,9,4,"16,70","3,90","8,79","22,50","909,91","0,00","0,00","4,10","157,21"
2018,9,5,"11,80","2,80","5,98","32,20","907,93","3,00","0,30","2,30","84,10"
2018,9,6,"7,70","3,80","5,54","45,10","916,67","0,60","0,11","3,80","150,21"
2018,9,7,"9,80","-0,50","4,87","22,50","920,81","0,00","0,00","3,30","123,58"
2018,9,8,"14,60","-1,70","5,39","19,30","922,94","0,00","0,00","3,90","167,19"
2018,9,9,"17,90","-0,10","8,56","35,40","919,06","0,00","0,00","4,00","165,35"
2018,9,10,"14,10","3,70","8,27","19,30","916,51","0,00","0,00","4,10","94,27"
2018,9,11,"12,90","3,20","7,65","24,10","916,02","0,00","0,00","4,10","154,92"
2018,9,12,"13,30","2,10","6,96","20,90","920,24","0,00","0,00","4,10","175,90"
2018,9,13,"17,20","1,80","8,32","20,90","916,43","0,00","0,00","4,40","171,23"
2018,9,14,"18,70","2,30","9,01","38,60","911,41","0,00","0,00","4,70","172,67"
2018,9,15,"13,40","2,20","7,74","24,10","911,84","0,00","0,00","4,30","164,17"
2018,9,16,"10,60","7,70","9,38","30,60","910,03","0,60","0,00","1,90","52,35"
2018,9,17,"12,30","7,60","9,29","32,20","907,61","0,20","0,00","3,00","108,21"
2018,9,18,"8,90","4,30","7,09","25,70","903,88","4,40","0,32","2,50","85,88"
2018,9,19,"8,60","3,20","5,76","33,80","909,47","11,00","0,85","3,50","101,50"
2018,9,20,"9,90","5,60","7,08","30,60","905,95","7,20","0,53","3,30","99,27"
2018,9,21,"10,10","5,60","7,20","25,70","903,11","25,40","1,73","1,70","49,65"
2018,9,22,"8,80","5,30","6,55","24,10","903,07","13,80","1,20","2,50","52,35"
2018,9,23,"8,70","4,10","5,95","38,60","911,96","6,40","0,51","4,90","118,10"
2018,9,24,"11,80","3,50","6,88","24,10","915,39","0,00","0,00","4,90","169,77"
2018,9,25,"10,20","4,50","7,77","35,40","912,92","0,00","0,00","5,50","194,19"
2018,9,26,"11,80","1,40","6,05","41,80","913,98","3,80","0,16","4,70","117,46"
2018,9,27,"7,70","3,70","5,49","16,10","909,53","9,80","0,47","2,30","51,94"
2018,9,28,"9,40","6,30","7,43","25,70","902,72","12,20","0,89","1,90","58,13"
2018,9,29,"8,80","3,60","6,63","38,60","901,98","5,00","0,39","3,40","92,08"
2018,9,30,"4,40","-0,30","1,65","46,70","909,85","2,40","0,00","5,70","130,92"
2018,10,1,"6,10","0,50","3,31","48,30","918,29","2,00","0,03","4,90","157,63"
2018,10,2,"7,90","3,30","5,78","41,80","916,87","0,40","0,03","5,60","176,42"
2018,10,3,"13,70","3,00","7,57","25,70","921,32","0,00","0,00","6,00","221,06"
2018,10,4,"18,80","-0,40","9,33","40,20","921,24","0,00","0,00","5,60","225,69"
2018,10,5,"20,60","4,60","11,79","20,90","913,60","0,00","0,00","5,70","223,79"
2018,10,6,"15,90","6,90","11,04","27,40","908,55","0,00","0,00","6,00","146,13"
2018,10,7,"13,80","5,10","8,62","35,40","905,29","0,20","0,00","3,00","90,21"
2018,10,8,"8,60","2,90","6,67","37,00","907,16","4,20","0,28","3,50","102,00"
2018,10,9,"5,70","1,30","3,27","38,60","918,33","2,20","0,09","3,00","98,35"
2018,10,10,"13,90","-0,90","6,16","33,80","921,61","0,00","0,00","5,40","241,73"
2018,10,11,"16,30","1,60","8,52","25,70","914,00","0,00","0,00","5,80","242,10"
2018,10,12,"13,10","3,80","8,57","30,60","916,15","0,00","0,00","6,40","233,58"
2018,10,13,"15,60","2,20","8,82","40,20","917,40","0,00","0,00","6,60","229,52"
2018,10,14,"16,80","8,30","12,21","35,40","913,16","0,00","0,00","6,80","203,10"
2018,10,15,"12,70","7,10","9,80","38,60","906,15","0,40","0,00","5,60","198,02"
2018,10,16,"8,60","4,10","6,45","33,80","903,30","23,20","1,52","3,60","93,40"
2018,10,17,"7,00","1,70","4,00","19,30","909,10","19,80","1,10","3,30","76,44"
2018,10,18,"9,90","4,80","6,97","38,60","919,78","2,00","0,07","1,70","51,33"
2018,10,19,"8,80","6,10","7,37","51,50","919,66","0,00","0,00","3,20","70,88"
2018,10,20,"13,50","5,90","8,94","29,00","915,96","0,00","0,00","7,10","254,56"
2018,10,21,"9,80","5,30","7,31","35,40","915,41","0,20","0,00","3,60","98,54"
2018,10,22,"16,30","3,10","9,01","27,40","917,22","0,00","0,00","6,80","273,15"
2018,10,23,"11,10","6,80","9,21","43,50","915,64","2,00","0,04","3,10","78,35"
2018,10,24,"8,20","7,30","7,63","16,10","913,84","3,80","0,20","1,20","46,15"
2018,11,7,"23,50","8,70","16,60","16,10","908,92","0,00","0,00","8,50","480,28"
2018,11,8,"20,90","7,10","14,63","33,80","904,70","0,00","0,00","9,00","309,79"
2018,11,9,"14,90","8,40","11,78","30,60","906,65","16,80","7,92","4,80","69,69"
2018,11,10,"14,10","7,30","9,58","20,90","908,39","0,60","0,07","3,40","124,81"
2018,11,11,"17,40","5,20","9,08","35,40","911,91","4,00","1,12","8,20","172,79"
2018,11,12,"18,90","6,20","11,00","20,90","913,23","1,40","9,60","6,90","242,56"
2018,11,13,"15,30","9,20","12,12","38,60","913,70","0,00","0,00","8,20","210,60"
2018,11,14,"11,60","9,60","10,24","40,20","910,09","0,80","0,02","5,00","77,00"
2018,11,15,"16,30","5,50","10,13","35,40","912,01","0,20","0,00","8,10","325,00"
2018,11,16,"15,80","2,70","8,88","30,60","909,01","0,60","3,38","6,60","181,92"
2018,11,17,"13,60","6,30","9,38","37,00","913,49","0,20","0,00","8,30","304,42"
2018,11,18,"15,60","7,70","11,69","33,80","914,40","0,00","0,00","7,00","267,85"
2018,11,19,"16,40","7,60","12,62","46,70","909,55","0,00","0,00","8,50","333,75"
2018,11,20,"19,20","10,40","14,37","35,40","907,55","1,00","4,29","8,70","325,38"
2018,11,21,"16,60","8,30","13,83","49,90","902,09","10,60","0,97","4,20","75,35"
2018,11,22,"16,50","5,10","10,28","38,60","916,29","0,60","1,28","8,60","333,69"
2018,11,23,"19,20","2,70","10,83","29,00","915,80","0,00","0,00","8,50","336,75"
2018,11,24,"21,90","4,70","12,68","22,50","913,61","0,00","0,00","8,60","324,33"
2018,11,25,"22,80","4,70","13,43","24,10","911,92","0,00","0,00","8,40","337,17"
2018,11,26,"23,20","6,50","13,64","32,20","912,05","0,00","0,00","9,10","333,54"
2018,11,27,"24,30","6,80","14,36","25,70","912,92","0,00","0,00","9,00","333,17"
2018,11,28,"24,90","8,30","15,90","30,60","910,14","0,00","0,00","9,00","330,52"
2018,11,29,"19,60","9,60","14,14","43,50","911,14","0,00","0,00","10,10","233,50"
2018,11,30,"19,30","10,80","14,79","24,10","913,62","0,00","0,00","9,00","343,46"
2018,12,1,"21,60","4,10","13,69","33,80","917,79","0,00","0,00","9,00","339,08"
2018,12,2,"25,20","4,80","15,73","27,40","912,74","0,00","0,00","9,40","344,65"
2018,12,3,"26,50","8,10","17,27","24,10","908,50","0,00","0,00","10,20","341,88"
2018,12,4,"25,30","7,70","16,68","29,00","908,52","0,00","0,00","9,70","335,06"
2018,12,5,"21,40","10,90","16,47","38,60","915,04","0,00","0,00","7,80","257,96"
2018,12,6,"23,80","10,70","16,65","37,00","918,41","2,40","20,00","9,90","312,54"
2018,12,7,"30,90","9,80","19,68","29,00","912,27","0,00","0,00","10,30","336,33"
2018,12,8,"17,90","12,70","15,68","38,60","907,51","0,00","0,00","8,10","178,56"
2018,12,9,"16,40","11,70","13,92","32,20","909,94","0,20","0,00","4,90","109,33"
2018,12,10,"14,70","11,10","13,01","22,50","909,48","3,40","0,20","4,70","120,65"
2018,12,11,"13,80","10,30","11,99","41,80","911,85","2,80","0,27","4,90","116,63"
2018,12,12,"21,30","5,40","13,10","22,50","911,55","3,60","34,29","9,20","351,81"
2018,12,13,"13,80","8,80","11,07","33,80","906,12","0,00","0,00","5,70","115,00"
2018,12,14,"13,60","8,40","10,78","37,00","913,86","0,00","0,00","9,50","329,08"
2018,12,15,"19,30","7,00","13,25","35,40","913,42","0,00","0,00","10,00","339,13"
2018,12,16,"18,30","11,20","14,92","56,30","908,94","0,00","0,00","10,60","305,27"
2018,12,17,"23,10","3,40","14,08","24,10","915,47","0,00","0,00","9,30","353,98"
2018,12,18,"27,40","6,30","16,25","22,50","911,47","0,00","0,00","9,80","351,71"
2018,12,19,"18,50","11,30","14,53","43,50","907,90","1,00","0,03","6,30","189,98"
2018,12,20,"23,50","8,00","15,03","20,90","913,02","0,20","0,00","10,30","287,96"
2018,12,21,"26,10","10,30","17,74","24,10","908,77","0,00","0,00","10,00","346,83"
2018,12,22,"23,40","11,50","17,35","32,20","909,15","0,00","0,00","10,50","346,77"
2018,12,23,"26,20","11,20","18,06","22,50","910,91","0,00","0,00","10,30","350,27"
2018,12,24,"28,60","9,60","18,76","22,50","907,23","0,00","0,00","10,80","343,90"
2018,12,25,"27,50","12,40","19,56","24,10","906,50","0,00","0,00","10,70","349,00"
2018,12,26,"22,30","11,60","17,24","37,00","904,74","0,00","0,00","10,40","279,92"
2018,12,27,"20,40","12,30","15,70","33,80","907,88","0,00","0,00","10,40","345,96"
2018,12,28,"21,20","10,20","15,39","30,60","906,73","0,00","0,00","10,70","346,17"
2018,12,29,"13,70","7,80","10,33","37,00","905,51","6,60","0,44","7,00","131,65"
2018,12,30,"15,40","6,70","11,12","33,80","911,49","0,00","0,00","10,70","271,65"
2018,12,31,"18,60","9,20","13,72","38,60","906,90","0,00","0,00","10,80","282,69"
2019,1,1,"17,80","11,70","14,74","38,60","907,86","0,00","0,00","10,50","357,73"
2019,1,2,"15,50","9,20","12,15","33,80","914,06","0,00","0,00","9,40","342,67"
2019,1,3,"21,30","8,00","14,15","40,20","911,74","0,00","0,00","10,40","346,06"
2019,1,4,"27,60","6,90","16,74","17,70","909,36","0,00","0,00","10,30","344,71"
2019,1,5,"26,80","9,20","17,85","30,60","905,79","0,00","0,00","10,70","343,42"
2019,1,6,"18,40","14,10","16,28","38,60","904,65","0,00","0,00","10,30","327,38"
2019,1,7,"14,70","10,10","11,87","40,20","902,56","0,40","0,00","7,60","108,40"
2019,1,8,"11,80","7,90","9,92","41,80","903,88","0,40","0,00","6,00","119,67"
2019,1,9,"11,00","5,70","7,91","53,10","912,53","1,00","0,00","9,20","267,94"
2019,1,10,"22,00","1,60","10,41","14,50","917,45","0,00","0,00","9,70","351,44"
2019,1,11,"19,90","6,60","13,45","33,80","910,90","0,00","0,00","6,30","224,52"
2019,1,12,"17,70","10,70","13,89","30,60","912,46","0,00","0,00","9,00","198,71"
2019,1,13,"23,20","7,50","15,59","25,70","913,77","0,00","0,00","8,00","237,90"
2019,1,14,"28,30","8,20","17,27","25,70","910,00","0,00","0,00","10,10","332,50"
2019,1,15,"21,20","13,30","17,20","33,80","908,40","0,00","0,00","10,80","333,42"
2019,1,16,"16,30","11,20","13,83","35,40","912,64","0,00","0,00","9,60","329,71"
2019,1,17,"26,40","4,20","14,84","29,00","919,23","0,00","0,00","10,20","328,40"
2019,1,18,"30,60","7,20","18,82","33,80","913,50","0,00","0,00","10,20","325,04"
2019,1,19,"30,10","9,30","18,61","19,30","908,59","0,00","0,00","9,40","321,40"
2019,1,20,"23,20","13,50","17,87","32,20","906,22","0,00","0,00","10,50","307,08"
2019,1,21,"21,60","11,60","16,63","38,60","908,83","0,00","0,00","9,90","322,56"
2019,1,22,"18,20","12,10","15,07","35,40","910,24","0,00","0,00","9,70","318,60"
2019,1,23,"27,80","4,90","15,99","22,50","911,47","0,00","0,00","10,40","321,46"
2019,1,24,"27,70","10,20","18,27","40,20","906,38","0,00","0,00","10,70","317,27"
2019,1,25,"19,60","12,70","16,52","32,20","908,62","0,00","0,00","10,40","307,56"
2019,1,26,"26,70","5,80","16,68","25,70","912,51","0,00","0,00","10,10","313,52"
2019,1,27,"23,40","12,60","17,45","35,40","908,40","0,00","0,00","9,90","315,52"
2019,1,28,"24,90","11,70","17,88","25,70","908,46","0,00","0,00","10,10","305,81"
2019,1,29,"22,10","13,60","17,85","37,00","906,80","0,00","0,00","10,00","294,75"
2019,1,30,"21,10","11,40","16,41","30,60","909,79","0,00","0,00","9,90","307,00"
2019,1,31,"23,00","9,60","15,91","30,60","911,44","0,00","0,00","9,70","298,81"
2019,2,1,"26,90","8,70","17,18","24,10","913,37","0,00","0,00","9,90","296,25"
2019,2,2,"27,20","14,50","21,28","48,30","917,75","0,00","0,00","9,40","288,81"
2019,2,3,"30,60","17,90","24,24","43,50","913,16","0,00","0,00","9,10","283,67"
2019,2,4,"32,60","17,80","24,12","33,80","907,86","0,00","0,00","9,00","284,54"
2019,2,5,"30,60","14,40","21,79","22,50","906,48","0,00","0,00","9,80","298,96"
2019,2,6,"24,60","14,90","19,09","27,40","906,07","0,00","0,00","9,30","266,02"
2019,2,7,"25,30","9,30","16,70","24,10","908,36","0,00","0,00","8,50","296,60"
2019,2,8,"25,40","11,20","17,69","22,50","908,59","0,00","0,00","8,80","290,48"
2019,2,9,"22,30","9,10","16,37","29,00","908,98","0,00","0,00","8,60","281,90"
2019,2,10,"16,10","9,10","13,90","43,50","905,18","1,80","0,10","2,50","64,81"
2019,2,11,"20,10","2,00","11,73","40,20","918,65","0,00","0,00","8,20","291,33"
2019,2,12,"25,30","10,30","17,20","45,10","916,88","0,00","0,00","9,00","283,27"
2019,2,13,"26,60","7,70","17,51","25,70","911,39","0,00","0,00","9,30","280,08"
2019,2,14,"28,90","12,20","19,54","20,90","911,64","0,00","0,00","9,60","277,10"
2019,2,15,"35,30","11,60","21,88","24,10","908,89","0,00","0,00","10,20","273,19"
2019,2,16,"30,70","13,00","21,05","24,10","907,12","0,00","0,00","9,40","265,54"
2019,2,17,"30,20","13,80","20,51","24,10","906,09","0,00","0,00","9,40","271,40"
2019,2,18,"19,40","14,30","16,68","35,40","906,49","0,00","0,00","9,00","162,56"
2019,2,19,"21,70","15,40","17,77","30,60","906,50","0,00","0,00","8,90","276,27"
2019,2,20,"20,40","14,30","17,09","41,80","905,06","0,00","0,00","8,90","259,44"
2019,2,21,"19,50","14,60","17,08","37,00","907,21","0,00","0,00","4,10","114,90"
2019,2,22,"18,80","12,80","15,50","32,20","911,65","2,20","0,25","6,40","113,19"
2019,2,23,"16,60","9,00","12,79","30,60","910,29","0,00","0,00","8,10","257,04"
2019,2,24,"15,10","4,70","11,09","29,00","912,08","0,00","0,00","7,90","262,06"
2019,2,25,"20,20","1,10","10,68","22,50","915,55","0,00","0,00","7,80","257,92"
2019,2,26,"24,70","5,00","14,20","24,10","913,97","0,00","0,00","7,70","255,21"
2019,2,27,"26,90","6,60","15,92","17,70","912,49","0,00","0,00","7,80","234,29"
2019,2,28,"24,30","8,70","16,28","43,50","907,88","0,00","0,00","7,50","184,42"
2019,3,1,"17,00","12,90","14,79","51,50","909,11","0,00","0,00","7,80","219,19"
2019,3,2,"21,60","6,30","14,09","29,00","911,90","0,00","0,00","7,40","222,48"
2019,3,3,"16,70","10,10","13,79","32,20","908,06","0,00","0,00","7,30","209,44"
2019,3,4,"13,70","9,90","11,59","41,80","909,36","0,20","0,00","6,50","209,35"
2019,3,5,"16,80","8,50","12,33","35,40","913,32","0,00","0,00","6,50","196,44"
2019,3,6,"15,00","12,30","13,36","53,10","903,76","6,00","0,59","2,30","45,21"
2019,3,7,"14,40","9,40","12,18","32,20","909,79","1,00","0,03","5,70","161,46"
2019,3,8,"21,10","2,90","12,76","41,80","920,36","0,00","0,00","7,00","214,50"
2019,3,9,"24,00","11,30","18,13","38,60","918,39","0,00","0,00","7,20","222,48"
2019,3,10,"26,90","14,80","19,37","43,50","912,20","0,00","0,00","7,20","213,19"
2019,3,11,"24,90","8,30","16,40","16,10","909,29","0,00","0,00","7,20","210,58"
2019,3,12,"25,60","12,50","18,15","19,30","909,50","0,00","0,00","6,80","211,42"
2019,3,13,"23,10","10,50","15,77","29,00","908,62","0,00","0,00","6,50","212,31"
2019,3,14,"19,60","6,60","12,43","20,90","912,86","0,00","0,00","6,30","207,35"
2019,3,15,"16,90","6,60","11,47","19,30","915,81","0,20","0,00","5,10","115,33"
2019,3,16,"22,30","4,20","12,39","32,20","914,81","0,00","0,00","6,70","202,60"
2019,3,17,"16,80","9,60","12,98","37,00","909,62","0,00","0,00","5,80","110,75"
2019,3,18,"12,70","7,70","10,40","37,00","913,60","0,00","0,00","5,60","174,75"
2019,3,19,"15,90","4,10","9,43","25,70","921,39","0,00","0,00","5,40","190,65"
2019,3,20,"20,90","0,90","10,49","32,20","917,57","0,00","0,00","5,50","199,85"
2019,3,21,"17,20","10,00","12,96","32,20","912,23","0,00","0,00","6,00","138,13"
